price,bedrooms,bathrooms,livingarea,propertytype,listingstatus,vegas_district,latitude,longitude,snapshot_date
255000.0,4,2.0,1260.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.208977,-115.09236,2026-02-20
607000.0,4,3.0,2003.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.2051,-115.08638,2026-02-11
245000.0,3,3.0,1384.0,TOWNHOUSE,FOR_SALE,Winchester,36.190807,-115.06667,2026-02-16
300000.0,5,2.0,1879.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.190434,-115.04591,2026-02-23
244900.0,3,2.0,1446.0,CONDO,FOR_SALE,Winchester,36.195686,-115.03774,2026-02-15
370000.0,3,2.0,1453.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.198563,-115.028946,2026-02-07
625000.0,5,3.0,3810.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.191967,-115.02965,2026-02-17
675000.0,8,4.0,3692.0,MULTI_FAMILY,FOR_SALE,Winchester,36.20087,-115.02032,2026-02-19
750000.0,12,4.0,4152.0,MULTI_FAMILY,FOR_SALE,Winchester,36.19949,-115.020195,2026-02-17
385000.0,3,2.0,1444.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.201508,-115.01412,2026-02-23
205000.0,2,2.0,1049.0,CONDO,FOR_SALE,Winchester,36.197186,-115.01615,2026-02-21
730000.0,3,2.0,2519.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.17492,-115.01719,2026-02-07
565000.0,4,2.0,2016.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.183174,-115.03397,2026-02-07
600000.0,3,3.0,3862.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.18376,-115.02856,2026-02-11
899900.0,5,4.0,3990.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.18296,-115.02643,2026-02-22
465000.0,4,2.0,1873.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.18047,-115.0596,2026-02-11
367000.0,3,2.0,1527.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.188248,-115.046196,2026-02-23
390000.0,4,2.0,1245.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.186043,-115.074036,2026-02-17
300000.0,4,2.0,1158.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.183033,-115.07075,2026-02-07
349900.0,4,2.0,1272.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.168945,-115.08752,2026-02-19
379000.0,3,2.0,1162.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.162415,-115.08458,2026-02-23
313000.0,3,1.0,1128.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.16064,-115.072784,2026-02-11
255000.0,3,2.0,1081.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.16434,-115.066284,2026-02-23
369900.0,3,2.0,1196.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.165466,-115.052574,2026-02-23
379900.0,3,3.0,1830.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.166718,-115.04775,2026-02-09
674999.0,5,4.0,2167.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.17393,-115.03726,2026-02-23
930000.0,6,4.0,4228.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.16188,-115.039375,2026-02-23
750000.0,6,5.0,4550.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.166946,-115.02697,2026-02-07
840000.0,5,4.0,4049.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.162167,-115.02743,2026-02-11
599999.0,3,3.0,2375.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.16162,-115.02708,2026-02-20
685000.0,5,4.0,3457.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.161213,-115.02754,2026-02-11
828900.0,4,3.0,3737.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.163906,-115.02441,2026-02-23
699997.0,4,3.0,2956.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.163536,-115.023994,2026-02-23
850000.0,6,4.0,4058.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.1653,-115.02216,2026-02-17
950000.0,7,6.0,4841.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.155926,-115.023735,2026-02-11
354900.0,3,2.0,1310.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.15617,-115.03964,2026-02-07
395000.0,4,3.0,1542.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.15198,-115.04378,2026-02-09
389900.0,3,3.0,1595.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.14626,-115.041824,2026-02-23
410000.0,3,3.0,1669.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.1476,-115.0407,2026-02-11
418000.0,3,2.0,1663.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.1491,-115.05977,2026-02-11
350000.0,3,2.0,1202.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.158504,-115.05171,2026-02-14
350000.0,3,2.0,1419.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.153255,-115.04916,2026-02-09
455000.0,4,3.0,1562.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.155243,-115.07468,2026-02-20
360000.0,3,2.0,1344.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.152863,-115.076546,2026-02-19
499000.0,5,4.0,2328.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.152378,-115.06969,2026-02-22
250000.0,3,1.0,961.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.15815,-115.094696,2026-02-23
380000.0,3,2.0,1058.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.152092,-115.08986,2026-02-22
207000.0,2,2.0,1073.0,CONDO,FOR_SALE,Winchester,36.143356,-115.075714,2026-02-11
545000.0,8,8.0,3672.0,MULTI_FAMILY,FOR_SALE,Winchester,36.13761,-115.0756,2026-02-09
575000.0,8,8.0,3672.0,MULTI_FAMILY,FOR_SALE,Winchester,36.13772,-115.07536,2026-02-17
400000.0,4,3.0,1138.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.134274,-115.08067,2026-02-23
400000.0,3,2.0,1824.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.1307,-115.08005,2026-02-23
620000.0,8,4.0,3112.0,MULTI_FAMILY,FOR_SALE,Winchester,36.141758,-115.072205,2026-02-19
210000.0,2,2.0,1029.0,CONDO,FOR_SALE,Winchester,36.1394,-115.06834,2026-02-09
319750.0,3,2.0,986.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.13891,-115.05759,2026-02-21
499999.0,3,2.0,2222.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.12252,-115.05538,2026-02-09
599000.0,3,3.0,2838.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.120293,-115.04998,2026-02-15
330000.0,4,2.0,1284.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.11882,-115.08011,2026-02-23
485000.0,3,2.0,1698.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.12937,-115.09601,2026-02-07
260000.0,2,2.0,1374.0,TOWNHOUSE,FOR_SALE,Winchester,36.1262,-115.09459,2026-02-22
589000.0,4,3.0,2609.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.12269,-115.097984,2026-02-17
469900.0,4,3.0,1968.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.12345,-115.095726,2026-02-21
395000.0,3,3.0,2025.0,TOWNHOUSE,FOR_SALE,Winchester,36.121803,-115.092804,2026-02-11
649000.0,3,3.0,2482.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.117905,-115.097534,2026-02-23
369900.0,3,2.0,2082.0,TOWNHOUSE,FOR_SALE,Winchester,36.117844,-115.08731,2026-02-11
359900.0,3,3.0,2305.0,TOWNHOUSE,FOR_SALE,Winchester,36.117634,-115.08617,2026-02-21
365000.0,3,2.0,1180.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.1074,-115.08706,2026-02-17
470000.0,4,2.0,1974.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.102356,-115.088425,2026-02-23
500000.0,4,3.0,2651.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.102745,-115.08795,2026-02-09
449000.0,4,2.0,1680.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.112396,-115.08044,2026-02-19
340000.0,3,2.0,1971.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.112953,-115.07709,2026-02-11
399900.0,3,2.0,1722.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.113167,-115.07498,2026-02-09
499999.0,5,3.0,2781.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.109615,-115.08116,2026-02-20
428000.0,3,2.0,1620.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.109333,-115.08081,2026-02-19
475000.0,4,2.0,1895.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.105625,-115.077034,2026-02-09
419995.0,3,2.0,1437.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.104862,-115.07685,2026-02-23
479998.0,5,3.0,2153.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.11408,-115.07168,2026-02-11
299990.0,5,2.0,1552.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.113647,-115.06878,2026-02-23
385000.0,3,2.0,1708.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.11243,-115.06918,2026-02-23
380000.0,4,2.0,1832.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.106773,-115.06144,2026-02-21
389990.0,3,2.0,1269.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.10539,-115.05989,2026-02-23
499000.0,5,4.0,2448.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.103508,-115.04444,2026-02-11
299000.0,2,2.0,1088.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.097607,-115.025795,2026-02-19
315000.0,3,2.0,1225.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.09429,-115.027466,2026-02-23
55000.0,2,2.0,970.0,CONDO,FOR_SALE,Green Valley,36.09292,-115.04526,2026-02-19
175000.0,1,1.0,724.0,CONDO,FOR_SALE,Green Valley,36.090103,-115.042595,2026-02-14
360000.0,5,2.0,1848.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.097157,-115.060005,2026-02-19
375000.0,3,2.0,1472.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.093174,-115.06367,2026-02-23
449900.0,4,2.0,1451.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.093224,-115.05747,2026-02-09
185000.0,1,1.0,750.0,CONDO,FOR_SALE,Green Valley,36.09216,-115.04659,2026-02-23
400000.0,3,2.0,1620.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.095024,-115.07435,2026-02-07
405000.0,3,2.0,1368.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.099483,-115.068016,2026-02-07
389999.0,4,2.0,1515.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.09493,-115.06633,2026-02-09
338877.0,2,2.0,1056.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.09051,-115.065674,2026-02-16
220000.0,2,2.0,1012.0,TOWNHOUSE,FOR_SALE,Paradise,36.09798,-115.09703,2026-02-22
356250.0,3,3.0,1929.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.09503,-115.099396,2026-02-09
410000.0,4,2.0,1817.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.099457,-115.0875,2026-02-22
721000.0,3,3.0,3015.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.08327,-115.093544,2026-02-11
243000.0,2,2.0,1200.0,CONDO,FOR_SALE,Green Valley,36.084698,-115.09969,2026-02-22
1240000.0,4,5.0,3772.0,SINGLE_FAMILY,FOR_SALE,Green Valley,36.080093,-115.097786,2026-02-23
399990.0,3,2.0,1674.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.14681,-115.105484,2026-02-22
525000.0,3,2.0,1983.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.15462,-115.13031,2026-02-14
749900.0,3,3.0,2923.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.151306,-115.13256,2026-02-11
324900.0,3,2.0,958.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.155293,-115.12404,2026-02-09
300000.0,3,1.0,1036.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.154907,-115.12167,2026-02-19
305000.0,3,2.0,1427.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.15327,-115.12433,2026-02-07
337000.0,3,2.0,1315.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.15013,-115.12269,2026-02-09
385000.0,3,2.0,1333.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.15749,-115.140625,2026-02-09
359999.0,3,2.0,1267.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.153492,-115.13919,2026-02-17
389000.0,2,2.0,1491.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.150234,-115.14394,2026-02-15
334900.0,3,1.0,1149.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.149487,-115.14336,2026-02-20
1699999.0,3,3.0,3589.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.155502,-115.16788,2026-02-11
1450000.0,5,5.0,3036.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.15189,-115.16986,2026-02-14
549900.0,5,3.0,2465.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.15013,-115.187485,2026-02-23
629000.0,3,2.0,1964.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.1511,-115.18393,2026-02-11
600000.0,3,3.0,2343.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.14842,-115.18276,2026-02-23
600000.0,4,2.0,2238.0,SINGLE_FAMILY,FOR_SALE,Downtown Las Vegas,36.153034,-115.18134,2026-02-09
324999.0,4,2.0,1380.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.153145,-115.202446,2026-02-09
187000.0,2,2.0,1073.0,CONDO,FOR_SALE,Spring Valley,36.14855,-115.20524,2026-02-17
399900.0,4,3.0,2280.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.146305,-115.197784,2026-02-22
445000.0,4,2.0,2005.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.14604,-115.19605,2026-02-22
445000.0,4,4.0,1838.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.14209,-115.19335,2026-02-17
395000.0,5,2.0,2637.0,SINGLE_FAMILY,FOR_SALE,The Strip,36.14249,-115.18262,2026-02-19
399900.0,3,2.0,1073.0,SINGLE_FAMILY,FOR_SALE,The Strip,36.141075,-115.18287,2026-02-14
500000.0,3,4.0,2031.0,TOWNHOUSE,FOR_SALE,Downtown Las Vegas,36.1403,-115.13923,2026-02-23
1090000.0,3,3.0,2810.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.136723,-115.13968,2026-02-14
378000.0,3,2.0,1453.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.134304,-115.130264,2026-02-20
450000.0,4,3.0,1706.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.134758,-115.12866,2026-02-20
509900.0,5,3.0,1922.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.13439,-115.121864,2026-02-21
182500.0,2,3.0,980.0,CONDO,FOR_SALE,Winchester,36.142014,-115.11707,2026-02-23
99990.0,1,1.0,671.0,CONDO,FOR_SALE,Winchester,36.133137,-115.1182,2026-02-19
230000.0,3,2.0,1610.0,TOWNHOUSE,FOR_SALE,Winchester,36.139713,-115.105064,2026-02-20
535000.0,5,3.0,2562.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.12582,-115.11164,2026-02-17
800000.0,3,3.0,2763.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.119106,-115.11588,2026-02-23
375000.0,3,2.0,1675.0,TOWNHOUSE,FOR_SALE,Winchester,36.125496,-115.10569,2026-02-19
330000.0,3,2.0,1701.0,TOWNHOUSE,FOR_SALE,Winchester,36.123154,-115.107994,2026-02-22
1150000.0,6,5.0,4674.0,SINGLE_FAMILY,FOR_SALE,Winchester,36.118977,-115.10622,2026-02-16
543000.0,3,3.0,1672.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.12877,-115.133354,2026-02-07
555000.0,4,3.0,1929.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.12727,-115.13127,2026-02-15
525000.0,4,2.0,2025.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.12398,-115.12951,2026-02-07
220000.0,2,2.0,970.0,CONDO,FOR_SALE,Paradise,36.12008,-115.12873,2026-02-17
5900000.0,5,6.0,16936.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.11664,-115.127335,2026-02-23
649000.0,4,5.0,2697.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.117172,-115.12273,2026-02-09
265000.0,3,3.0,1693.0,TOWNHOUSE,FOR_SALE,The Strip,36.125164,-115.14967,2026-02-23
185000.0,2,2.0,892.0,CONDO,FOR_SALE,Paradise,36.11922,-115.14071,2026-02-17
179999.0,2,2.0,1321.0,CONDO,FOR_SALE,Paradise,36.1177,-115.14455,2026-02-14
332900.0,4,2.0,1200.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.12975,-115.20146,2026-02-20
249900.0,2,1.0,854.0,TOWNHOUSE,FOR_SALE,Spring Valley,36.11629,-115.20171,2026-02-22
260000.0,3,3.0,1196.0,CONDO,FOR_SALE,Paradise,36.105995,-115.132866,2026-02-21
319999.0,3,2.0,1383.0,TOWNHOUSE,FOR_SALE,Paradise,36.108562,-115.126366,2026-02-17
549999.0,3,2.0,1568.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.104076,-115.12028,2026-02-23
189900.0,2,2.0,928.0,TOWNHOUSE,FOR_SALE,Paradise,36.10345,-115.11389,2026-02-17
539888.0,5,4.0,2582.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.106068,-115.10637,2026-02-21
346000.0,4,2.0,1574.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.103264,-115.10704,2026-02-16
494998.0,4,6.0,2706.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.102924,-115.1032,2026-02-21
720000.0,4,3.0,2838.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.089085,-115.11138,2026-02-09
219000.0,3,2.0,1190.0,CONDO,FOR_SALE,Paradise,36.094765,-115.10702,2026-02-11
389900.0,3,3.0,2428.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.09119,-115.101456,2026-02-22
1200000.0,3,4.0,4058.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.088715,-115.10714,2026-02-14
229995.0,2,2.0,1000.0,CONDO,FOR_SALE,Paradise,36.098167,-115.12745,2026-02-19
545000.0,4,3.0,1540.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.09214,-115.126335,2026-02-14
349900.0,3,2.0,1418.0,SINGLE_FAMILY,FOR_SALE,Paradise,36.086575,-115.123474,2026-02-19
680000.0,4,3.0,2805.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.15417,-115.22081,2026-02-23
899999.0,5,4.0,3888.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.15209,-115.21863,2026-02-22
799990.0,5,4.0,3214.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.149254,-115.2176,2026-02-23
395000.0,4,2.0,2204.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.156097,-115.21471,2026-02-20
370000.0,4,2.0,1610.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.157482,-115.21347,2026-02-20
430000.0,3,3.0,2459.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.152515,-115.21267,2026-02-23
229900.0,2,2.0,926.0,CONDO,FOR_SALE,Spring Valley,36.15143,-115.21206,2026-02-15
230000.0,2,2.0,926.0,CONDO,FOR_SALE,Spring Valley,36.150257,-115.21158,2026-02-11
700000.0,5,3.0,2720.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.15126,-115.24153,2026-02-07
675000.0,4,3.0,2361.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.15023,-115.22746,2026-02-14
995000.0,5,4.0,3727.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.153816,-115.25915,2026-02-23
950000.0,4,3.0,2761.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.15115,-115.25612,2026-02-21
1499900.0,4,5.0,4853.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.147373,-115.25625,2026-02-16
1820000.0,5,6.0,4996.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.151638,-115.266464,2026-02-17
850000.0,5,4.0,3341.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.153915,-115.26869,2026-02-11
1650000.0,5,6.0,4469.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.14963,-115.262245,2026-02-17
4700000.0,5,6.0,8438.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.148224,-115.29186,2026-02-11
575000.0,3,2.0,1640.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.155106,-115.28853,2026-02-07
1695000.0,4,5.0,3653.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.145218,-115.28434,2026-02-16
950000.0,5,3.0,3078.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.14864,-115.30727,2026-02-23
670000.0,4,3.0,2457.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.150455,-115.31209,2026-02-15
320000.0,2,2.0,1079.0,CONDO,FOR_SALE,Summerlin,36.148155,-115.31519,2026-02-11
540000.0,4,3.0,2080.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.156357,-115.30203,2026-02-17
999900.0,4,3.0,3281.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.155186,-115.30398,2026-02-20
509900.0,3,2.0,1690.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.14806,-115.30335,2026-02-17
565000.0,4,3.0,2288.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.14956,-115.30362,2026-02-19
469000.0,3,3.0,1567.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.14256,-115.313644,2026-02-23
440000.0,5,3.0,2207.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.142033,-115.312805,2026-02-23
599888.0,4,3.0,3135.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.134373,-115.314896,2026-02-19
570000.0,4,3.0,1991.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.133755,-115.30816,2026-02-17
399000.0,3,2.0,1259.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.135563,-115.30689,2026-02-15
399999.0,2,2.0,1070.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.14266,-115.3055,2026-02-21
475000.0,3,3.0,1701.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.142647,-115.30268,2026-02-23
539999.0,4,3.0,2655.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.142185,-115.29798,2026-02-21
579500.0,4,3.0,2200.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.1386,-115.30101,2026-02-23
849900.0,4,3.0,2974.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.13561,-115.29839,2026-02-22
599000.0,3,2.0,1867.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.133972,-115.30109,2026-02-11
435000.0,3,2.0,1363.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.13313,-115.30321,2026-02-07
430000.0,3,3.0,1804.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.132492,-115.29755,2026-02-19
575000.0,3,3.0,2123.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.13271,-115.30111,2026-02-19
575000.0,3,3.0,2196.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.13181,-115.29871,2026-02-15
579900.0,3,4.0,1883.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.139736,-115.29268,2026-02-11
450000.0,3,3.0,1808.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.136086,-115.292946,2026-02-19
529945.0,3,3.0,1929.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.13714,-115.28302,2026-02-22
600000.0,4,2.0,2085.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.130405,-115.28638,2026-02-07
489000.0,3,3.0,1722.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.131176,-115.28515,2026-02-21
389000.0,3,3.0,1554.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.13092,-115.2806,2026-02-16
454000.0,4,3.0,2257.0,SINGLE_FAMILY,FOR_SALE,Summerlin,36.140522,-115.27059,2026-02-19
1085000.0,4,3.0,4238.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.13754,-115.26258,2026-02-17
1200000.0,6,5.0,3826.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.13937,-115.26231,2026-02-16
600000.0,4,3.0,2989.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.13443,-115.26581,2026-02-07
375000.0,3,3.0,1595.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.130196,-115.2633,2026-02-16
2395000.0,6,6.0,5417.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.13982,-115.25795,2026-02-09
960000.0,5,3.0,3607.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.136375,-115.2494,2026-02-19
495000.0,4,3.0,2523.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.142586,-115.232544,2026-02-17
1300000.0,5,3.0,4317.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.138306,-115.23204,2026-02-15
2290000.0,7,6.0,4764.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.136265,-115.23297,2026-02-17
4999999.0,5,7.0,6654.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.14454,-115.225716,2026-02-17
1999000.0,5,7.0,5728.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.130665,-115.220436,2026-02-23
849995.0,5,3.0,2696.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.12656,-115.223656,2026-02-23
545000.0,4,3.0,2141.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.124172,-115.218285,2026-02-07
594900.0,4,3.0,2150.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.11705,-115.21435,2026-02-15
349900.0,2,2.0,1186.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.122562,-115.236664,2026-02-20
749999.0,4,3.0,2475.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.127777,-115.23302,2026-02-14
359000.0,3,2.0,1229.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.12248,-115.22915,2026-02-09
283000.0,3,2.0,1242.0,TOWNHOUSE,FOR_SALE,Spring Valley,36.123154,-115.22603,2026-02-19
465888.0,3,2.0,1707.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.12158,-115.2309,2026-02-07
269900.0,2,2.0,1023.0,CONDO,FOR_SALE,Spring Valley,36.11569,-115.25509,2026-02-21
460000.0,3,2.0,1202.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.11941,-115.25117,2026-02-23
455000.0,4,2.0,1532.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.117416,-115.25114,2026-02-17
375000.0,4,3.0,1731.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.11484,-115.25006,2026-02-20
459000.0,4,3.0,2047.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.128284,-115.26169,2026-02-16
385000.0,3,3.0,1527.0,SINGLE_FAMILY,FOR_SALE,Spring Valley,36.12909,-115.269226,2026-02-11
